,Wine,Alcohol,Malic.acid,Ash,Acl,Mg,Phenols,Flavanoids,Nonflavanoid.phenols,Proanth,Color.int,Hue,OD,Proline
362,2,12.239876,2.6617384,2.4359915,21.363897,91.15222,2.615271,2.5539966,0.3775806,1.4487044,3.107523,0.7845196,3.164612,448.20688
363,1,14.234539,1.9740437,2.265783,12.804107,100.87497,3.3105245,3.7390661,0.2785367,2.7412922,6.890706,1.0878661,2.9827204,1325.8594
364,2,12.28806,1.2310588,1.9231724,15.689824,143.88782,1.805103,1.5703467,0.2357491,2.6693804,3.1597733,1.159008,2.6999907,686.491
365,1,13.851939,1.9849361,2.5328565,17.643309,113.836464,3.0978892,3.1856873,0.31365138,1.7638334,5.8817015,1.0442884,3.246147,1229.9369
366,1,13.0001,1.3333863,2.0677195,14.354976,114.12691,2.581812,3.0059388,0.247674,3.0303717,5.431116,1.1373711,2.7328672,1048.3123
367,2,13.576585,2.7358592,2.4091,17.752697,113.636894,2.2652652,2.0140097,0.3279647,1.8077966,6.8935356,0.81599474,2.6171718,821.84564
368,1,13.351869,2.2762742,2.8964732,24.658886,114.93385,2.9607525,2.8324587,0.290413,1.9397061,3.6816013,1.1787716,3.2610853,714.493
369,2,12.131943,1.5621872,2.0605953,19.575472,83.208176,2.2584734,1.922673,0.33016846,1.4943444,2.324456,1.2752252,2.957851,390.66397
370,3,12.524168,3.311086,2.3408196,20.228659,104.99644,1.2881157,0.7539225,0.30113897,0.8482524,6.809455,0.65224886,1.5361663,641.25964
371,3,13.1746235,3.6618292,2.4686987,22.503752,113.329445,1.4230046,0.90727335,0.36007282,1.260816,10.095893,0.59318733,1.4304401,584.0552
372,2,12.800938,1.9932619,2.3266165,20.5764,88.31124,2.3100765,2.325553,0.32651034,1.4021046,3.5425155,0.94535667,3.120919,634.77924
373,3,13.839032,5.942144,2.1906528,19.198978,69.52246,0.54547304,-0.3373001,0.38882256,0.4055492,3.7208245,0.45172215,0.9633373,371.94943
374,2,11.817016,1.6165346,2.4405966,19.35802,93.77069,2.4444368,2.3380072,0.27653027,1.883983,2.944652,0.825523,3.2584915,550.2539
375,3,13.146485,3.9216511,2.4140842,21.08216,92.586914,1.791862,0.7171864,0.4940129,1.1403464,7.3307695,0.68202406,1.740513,621.56104
376,3,12.87931,3.2850087,2.4055085,21.660637,110.043205,1.470894,0.97371405,0.34360257,1.2635539,9.190581,0.60065365,1.5190679,625.82764
377,1,13.74783,1.7467608,2.7232285,20.087257,120.45614,2.8253064,2.724349,0.43157864,1.4469633,5.8762174,1.0877818,2.8720057,1153.7758
378,2,12.35134,1.6620538,2.011415,19.085947,83.4534,2.0512154,1.8162516,0.32659882,1.4362663,2.7600398,1.0510061,2.8937101,471.17667
379,1,13.6411915,1.7330502,2.442411,17.791748,106.31946,2.6162856,2.677602,0.2614216,1.957826,5.151925,0.9936044,2.6648653,954.8231
380,1,13.510961,1.7934856,2.315663,16.699406,97.54905,2.4388978,2.61009,0.2848299,1.6136607,4.3343444,1.0972039,3.2482455,1057.5438
381,1,14.056173,2.0257957,2.2900724,16.25854,109.200966,2.9509554,3.1752484,0.2741595,2.0875893,5.5603027,1.0172693,3.4615796,1069.55
382,2,12.693126,1.7616328,2.0535989,18.593204,102.40879,1.648561,1.4095478,0.31487203,1.0217226,3.150177,1.0530964,2.2398767,625.09656
383,3,12.944216,2.1686926,2.2470224,18.940765,109.29821,1.4872514,1.3163774,0.22599609,1.1242574,4.59405,0.8947876,1.8975533,602.34515
384,3,13.064971,2.4475577,2.478476,22.490171,111.58974,1.7759787,1.4300551,0.25744197,1.264476,7.0802007,0.7116727,1.5411979,616.71796
385,3,13.510638,3.037535,2.8039517,25.764452,109.658714,1.6392876,0.5271309,0.46403605,1.3575051,9.936971,0.6919728,1.5037215,689.251
386,2,11.71976,2.193533,2.371248,18.983303,94.42718,2.645604,2.2699502,0.23199892,1.8480769,2.8283556,0.9497253,3.219646,486.76953
387,1,13.497157,1.8844849,2.6700563,18.0668,106.88472,2.5264053,2.593221,0.3264227,1.4844369,4.6838603,1.1175994,2.9120836,1057.4824
388,3,13.6594925,3.034142,2.5811353,21.624062,108.34371,2.0457535,1.3253531,0.4496656,1.4182454,8.603741,0.79306775,1.8998588,850.266
389,1,13.538365,1.9191931,2.602384,17.610144,104.120636,2.5411701,2.6260252,0.32219544,1.5503109,4.7618394,1.1149381,2.9737477,1094.3711
390,1,13.94915,2.8415043,2.3270206,14.935759,122.363785,3.1412966,3.1738498,0.24397843,2.1686552,5.2806096,0.9297381,3.549647,848.31195
391,2,12.177049,1.444074,1.9948831,18.271694,83.83554,2.4799283,2.3149726,0.30136517,1.6387856,2.7460263,1.277448,2.9274127,366.18295
392,1,14.179208,2.0723786,2.2746668,16.356262,113.56303,2.9919686,3.2938116,0.26349208,2.2105906,5.7085466,1.0102704,3.4624703,1050.2819
393,2,12.245308,3.6908917,2.3916388,21.55796,99.17479,2.7244685,2.5038815,0.35708702,1.880951,2.5316455,0.9577233,3.3130043,461.64395
394,2,12.052121,1.6352195,2.0058715,18.2296,82.633064,2.3986769,2.219341,0.28948846,1.6398872,2.4170423,1.1858621,3.0264,334.5059
395,2,11.822846,3.3865044,2.3892353,19.99029,93.33212,2.6495173,2.3201873,0.26686054,2.1113968,2.4426723,0.9369305,3.350945,445.41452
396,3,13.4777,2.9288974,2.4714644,20.87743,107.77573,1.6925716,1.0655782,0.39894828,1.359002,8.647293,0.72140366,1.6780913,752.48846
397,1,14.125211,1.9051378,2.3732529,16.174953,109.81867,3.0901437,3.3410895,0.30501413,2.007361,6.722434,1.0242848,3.100372,1238.3162
398,2,11.976178,1.9402465,2.04312,17.30667,76.07153,3.0027027,2.9134502,0.33046913,2.564427,2.658487,1.4072508,3.0619137,309.1079
399,3,12.877777,4.241661,2.3200138,19.80426,85.85989,1.381527,0.23760815,0.58253324,0.7549442,5.698366,0.6423828,1.2796037,584.96826
400,3,13.306578,2.816422,2.3907113,20.727118,106.370514,1.695709,1.1304585,0.36967897,1.2984318,8.191608,0.7428489,1.7299857,800.9579
401,3,13.486627,3.4530854,2.6392844,23.700098,117.77867,1.5555516,0.6605255,0.41622734,1.3855194,10.505684,0.691581,1.5007031,674.311
402,3,13.110668,3.8101163,2.3722937,20.943863,91.18474,1.6366972,0.5012924,0.54646266,0.9072682,6.284154,0.7349591,1.7081416,558.7941
403,1,13.717145,2.2250404,2.2368562,15.064851,114.50832,3.042105,3.2049913,0.2553198,2.08659,5.4217644,0.94494987,3.5025623,870.12036
404,2,11.733655,1.5967644,2.0899549,20.132118,82.37439,2.6031346,2.2869987,0.38765514,2.0470412,2.060304,1.5135807,3.0126014,367.4339
405,2,11.837187,1.7064207,2.6735983,23.759424,98.4626,1.7704772,1.6112436,0.4764159,1.1589391,2.7515092,1.3916184,2.7027943,484.02005
406,2,12.566974,0.51722145,1.7625383,12.56111,97.81433,2.2847095,0.91163903,0.5110609,0.50069046,3.5588791,1.037125,1.3678764,329.74597
407,1,13.3631935,2.2505555,2.8317933,19.247732,110.70262,2.686874,2.6551483,0.32638386,1.6840539,4.0685973,1.0971115,3.16093,833.8098
408,1,12.466661,2.5566,2.411555,18.353825,97.29871,2.4958494,2.538452,0.2998971,1.7909031,3.7154694,0.86648786,3.2696934,699.8212
409,2,12.062706,3.1169124,2.375692,22.088896,84.171776,2.1682563,1.9199994,0.46994436,1.3289688,2.932319,0.8346227,2.8406632,465.99664
410,1,13.709392,2.497693,2.5264916,17.571896,112.20182,2.9746392,3.0452335,0.27897325,1.8188611,5.4967523,1.0168842,3.4054563,1066.0186
411,1,13.804244,1.717671,2.704253,20.180218,120.74698,2.9580483,2.8450584,0.43348342,1.6181897,6.9039245,1.0525488,2.7776263,1184.5133
412,2,12.015517,2.4463723,2.3951826,20.687057,91.86727,2.6624725,2.6317115,0.34787878,1.5505323,3.1703947,0.76665366,3.2802742,449.4558
413,3,12.997961,4.1222644,2.3183167,20.071043,86.396126,1.4923726,0.36064562,0.553388,0.82414675,6.4127607,0.6509791,1.4720774,570.9083
414,3,13.2961235,4.50806,2.3605013,21.342089,94.01304,1.2751201,0.47467074,0.41249624,0.9404423,7.141668,0.59824437,1.5508302,567.1368
415,2,12.241207,2.1090767,2.242216,20.137909,105.9005,1.4392145,1.2806163,0.34508964,1.1385621,3.050662,0.92671806,1.9790928,640.75305
416,1,12.660081,2.4072828,2.5400572,19.690073,94.592316,2.6550574,2.689753,0.297541,1.7674572,3.6040747,0.9865221,3.2560167,652.7687
417,1,13.373742,2.033551,2.8426354,20.94534,117.06472,2.7361681,2.8176446,0.411942,1.7504927,4.7115774,1.1017518,3.0534463,953.6116
418,1,13.8650055,1.881618,2.2095284,15.408411,111.06425,2.9372008,3.2118733,0.27458766,2.0159116,5.35739,0.97670287,3.526067,974.7465
419,2,12.267296,1.3548983,2.3766649,21.253036,93.57497,1.7919815,1.5104413,0.4420201,1.3059201,2.4203522,1.3366948,2.3132071,402.6626
420,2,12.047994,4.615523,2.363272,21.494688,88.54822,2.7305665,2.615081,0.26819712,2.4494689,2.4112437,0.8770794,3.484389,435.04507
421,1,14.174295,2.125613,2.316622,16.503613,114.22236,3.1524312,3.4137154,0.24480367,2.1948035,5.9489236,0.9965633,3.544658,1091.8108
422,2,12.328455,1.6434202,2.1233635,20.796173,80.3773,2.0643978,1.805199,0.37614176,1.4266807,2.7769485,0.9794464,2.9927518,472.29425
423,1,13.602444,1.7134244,2.6913679,18.238924,107.3334,2.605887,2.6848729,0.31319013,1.5005381,4.722328,1.1391987,2.9899776,1105.7064
424,1,13.349856,1.6553807,2.049232,12.574957,94.2121,2.8066545,3.5117335,0.19189699,2.9310765,7.002,1.0882393,2.9535198,1117.9241
425,3,12.486521,1.4634178,2.4526346,20.0262,128.58792,1.5350862,1.1986245,0.14974248,1.2009269,3.5499473,0.8607903,1.5727432,617.66064
426,1,12.743387,1.6999658,2.3836892,18.210115,97.29907,2.4652226,2.4723618,0.27242744,1.7508146,3.7620704,0.9599732,3.2799087,823.8239
427,1,13.351093,1.7151067,2.2293055,16.562004,97.49385,2.421646,2.5741882,0.27460006,1.6474261,4.2937818,1.0656091,3.2718887,982.45667
428,1,13.776384,1.7587293,2.158202,14.726555,105.991486,2.774632,3.210845,0.27573013,1.9768986,5.369709,1.0041002,3.434008,1025.1497
429,1,13.928135,1.9702306,2.2781715,16.311485,109.98664,2.8977265,3.1305566,0.27318686,2.005808,5.175281,1.0159513,3.5000362,1038.627
430,2,12.7007065,3.2970045,2.5493412,20.15194,95.920784,2.5062747,2.3444924,0.36404166,1.4874918,3.7375827,0.88185835,2.892993,644.99225
431,2,13.194185,1.9422853,2.285737,20.419468,91.06761,2.1348941,2.113451,0.32513657,1.368644,3.7188408,1.0282916,3.0287852,746.2642
432,3,13.395412,3.803594,2.4296381,20.54528,92.60488,1.8200759,0.59356195,0.49503753,0.9874479,8.258687,0.6355637,1.6532437,554.5105
433,3,12.907737,3.093204,2.2719586,19.835695,93.74198,1.4986378,0.80287856,0.5362113,1.1524684,5.5588617,0.77201647,1.8436987,585.9647
434,2,11.859834,1.8226599,2.6280577,22.458408,97.41645,1.7247713,1.5244893,0.5121839,1.2370398,2.9202116,1.2998164,2.6082983,500.10422
435,2,12.119772,1.6808213,2.1253812,20.833342,82.21391,2.029777,1.6843405,0.3667799,1.3647814,2.4368544,1.0285649,2.913529,469.32623
436,3,12.475052,2.2585318,2.2048395,19.954134,91.87812,1.4132221,0.8951835,0.5217321,1.2409841,4.6377773,0.85687196,1.9767972,626.80194
437,3,13.09139,3.1065865,2.3495495,20.683332,99.51725,1.52812,1.0302988,0.33248097,1.0769814,6.6495943,0.73716855,1.8277721,675.5825
438,3,12.993608,3.8277116,2.2826247,19.43862,87.843,1.5461178,0.39940724,0.59847635,0.89845365,6.4599843,0.6783236,1.4409106,585.346
439,2,12.376952,3.164949,2.5875628,25.345634,92.8519,1.9254225,1.5646737,0.58791375,1.327893,4.0959973,0.91260755,2.3071876,469.35315
440,2,12.757585,4.0600905,2.388721,22.430506,85.44588,1.7550905,1.368235,0.55641544,1.2851071,4.5258474,0.80842286,2.097448,496.0302
441,2,11.239686,1.7378565,2.2158282,22.520756,84.73756,2.2878468,1.9752707,0.46102956,1.9305135,1.8838743,1.5841337,2.9595625,449.10574
442,2,12.582381,1.683589,2.049859,20.97508,84.61191,1.9098839,1.7339499,0.33043778,1.2517259,3.0614781,0.9898549,2.9867218,531.436
443,1,14.180271,2.2607481,2.290577,16.165262,115.6725,3.1300056,3.3846993,0.24930644,2.2127793,5.780636,0.99589473,3.5856173,1020.1987
444,2,13.011394,3.4548476,2.6299975,21.246752,100.50985,2.3210967,1.8610709,0.43802577,1.3364704,4.987309,0.9078938,2.4227364,769.0923
445,3,12.871727,2.5711584,2.5488882,23.882465,114.857895,1.684438,1.2720942,0.2516033,1.3497362,8.477648,0.56143266,1.3790411,489.42725
446,3,13.087714,3.2955785,2.3117144,19.837132,94.14525,1.5668061,0.7226493,0.40285647,1.0785798,7.933619,0.6453707,1.7568995,638.00476
447,1,14.25169,3.921323,2.408357,12.812041,128.66895,3.0610733,3.315989,0.20101403,2.319967,5.2890773,0.9167033,3.5543828,790.0375
448,1,14.030126,2.0845895,2.43517,16.64053,112.18632,3.1451006,3.276424,0.30585507,1.8656206,6.7025437,1.029377,3.072818,1310.227
449,1,13.295446,2.1915543,2.816481,24.529661,121.95914,3.0232673,2.7583497,0.28411722,1.9594144,3.7241733,1.1682876,3.3343232,808.8911
450,3,13.171301,1.4416806,2.1989405,18.345074,107.03594,1.6325685,1.4280868,0.26361194,0.96979207,4.0270686,0.9587726,1.7821321,586.12976
451,2,12.09077,1.2140173,3.0403924,24.659035,141.50725,1.9725487,0.9739079,0.13800499,2.029774,1.1707472,0.98557866,2.54532,602.71045
452,1,13.258184,1.9930818,2.4916124,17.451546,98.310425,2.4403367,2.562675,0.29796195,1.6020262,4.1320896,1.0835575,3.2577739,1011.54004
453,3,13.491832,3.1864674,2.5845292,22.47586,103.24544,1.8223646,0.8951996,0.48031247,1.3052402,8.958247,0.6804487,1.712322,759.32263
454,2,12.006069,2.2635634,2.4385047,24.88571,87.35246,2.2581646,1.7945361,0.3748517,1.469762,2.211567,1.2627057,3.2290313,500.3183
455,2,13.413564,1.4149508,1.9822494,18.46665,95.85077,1.8892791,1.7175004,0.29481807,0.8555088,3.6216865,1.1593394,2.360248,630.47687
456,2,11.849502,2.0650022,2.2769547,18.121952,90.086266,2.5942247,2.22356,0.22923164,1.7905159,2.807602,0.9895714,3.1775672,434.41223
457,3,13.0606165,3.932287,2.3147142,20.253326,88.55057,1.6168741,0.56320757,0.579349,0.9465586,6.534126,0.7056424,1.5814201,571.74963
458,1,13.489541,1.9956226,2.7256217,18.586782,111.3645,2.6761742,2.7379873,0.33976528,1.5656484,4.8562007,1.0839664,2.992474,983.3828
459,1,14.410869,1.7901394,2.4049056,15.0735655,108.56205,3.6476848,3.8747783,0.29260415,2.2957115,7.35376,1.0152448,3.0866203,1445.2555
460,1,14.036014,2.00968,2.3018389,16.56363,109.58826,2.9423459,3.2084832,0.26811782,2.1169415,5.655993,1.0106627,3.4415324,1086.2125
461,1,13.536685,1.7217749,2.7381408,18.63153,111.61313,2.7387946,2.844014,0.35130453,1.5577039,4.883728,1.1127272,2.992649,1042.8573
462,2,13.633013,2.349395,2.7518256,20.053532,113.659874,2.582356,2.276195,0.43055135,1.4079448,6.267494,1.0049151,2.5654378,1022.2701
463,1,14.654995,1.8049144,2.442274,13.294714,106.35386,3.4967213,3.8750193,0.33121336,2.5172744,6.5807505,1.0926559,3.0849392,1365.5737
464,2,11.271724,1.5055274,2.228998,21.386826,85.42731,2.3636146,2.0847807,0.48174548,1.8791019,1.92041,1.6192442,2.8643005,409.20172
465,2,11.793303,1.7667472,2.0472646,18.706255,105.15123,3.0739744,2.484703,0.21338657,2.3503354,3.7466388,0.9735822,2.8230824,634.82983
466,2,12.569376,2.1415653,2.5260892,19.53272,102.372375,2.6194847,2.4703581,0.2998087,1.7072597,3.775477,0.91179955,3.2539504,741.42365
467,2,12.2205715,1.6141833,2.3573217,20.507587,95.75752,1.6557058,1.3710241,0.45662448,1.2645519,2.7105525,1.262809,2.305674,424.7468
468,3,13.297977,3.5291507,2.482937,21.891119,108.32785,1.5404078,0.6211156,0.436709,1.323072,10.2288885,0.608064,1.4579674,679.4804
469,1,13.649192,1.8052926,2.493341,16.885862,101.92985,2.5074084,2.6563623,0.304085,1.5976924,4.8973355,1.0957142,3.0720005,1100.9683
470,3,12.558557,1.124229,2.1227515,16.898296,88.166405,1.9977261,0.49382517,0.67978114,1.133909,6.1854286,0.7766303,1.3600279,621.09705
471,1,12.27242,2.0524783,3.2784853,28.129248,120.75664,2.9581618,3.9694452,0.4451548,1.9804527,4.701724,1.0141054,3.5386863,604.0869
472,2,12.809154,2.8684247,2.4316356,21.022715,90.39821,2.1879888,2.0285566,0.37032723,1.3232814,3.4791365,0.92152846,2.7552338,623.9866
473,2,12.282674,2.505457,2.4738982,19.953846,93.796196,2.5909786,2.4691784,0.3425917,1.4849368,3.245235,0.8191267,3.1563735,544.64545
474,2,12.844021,1.0944682,1.8668422,16.060322,95.05916,2.1585865,1.8291802,0.30162206,1.29755,3.3219776,1.2535796,2.5825987,531.641
475,2,11.589041,4.4237466,2.3254926,20.26731,76.66534,2.9392314,3.152569,0.20466524,3.2142093,2.7672286,0.810067,3.7099028,347.0075
476,2,11.889608,1.8046113,2.1111913,20.714067,82.7528,2.3277972,2.038494,0.38872796,1.7913173,1.9377378,1.398248,2.9847934,397.2638
477,2,11.863943,2.37974,2.7956116,23.679953,99.090515,1.7119708,1.5571059,0.53997403,1.1260117,3.1986241,1.2323028,2.7641933,554.00134
478,2,11.741318,1.6006739,2.578173,26.763685,85.74207,1.9150475,1.3798901,0.4051544,1.2378782,2.151956,1.3542686,3.1388736,568.23584
479,3,13.1277275,2.8066533,2.5739756,23.90148,118.119064,1.5890517,1.0429866,0.3554583,1.4465555,10.020181,0.6258264,1.4515027,656.7321
480,1,14.139364,1.9209435,2.339254,16.421194,112.69178,3.3215168,3.5592127,0.27048376,2.115931,6.668201,0.989077,3.2870202,1279.613
481,3,13.153039,4.338951,2.375275,20.821335,88.83896,1.6855074,0.4715483,0.51758957,0.9938234,8.275993,0.5724716,1.5276963,602.0635
482,2,12.127782,2.055951,2.2393067,19.34599,105.991936,1.4059565,1.0297102,0.43464568,1.143196,3.6297383,0.883717,2.0117412,649.4907
483,2,12.384298,2.7625093,2.2554326,22.020891,80.85637,1.9460664,1.6908065,0.47421128,1.3655609,3.417832,0.8633991,2.6972578,482.41495
484,3,13.30772,3.3179553,2.588278,21.819597,104.19626,2.1667614,1.0793002,0.44899005,1.2999669,7.022691,0.7316678,2.1257646,663.07764
485,3,12.917896,3.6827495,2.3646586,20.765799,108.24302,1.4669669,0.6352549,0.42560714,1.1822207,9.677437,0.57999355,1.4992518,705.5511
486,3,12.891118,2.1064048,2.6149793,24.82815,119.54355,1.7579457,1.2400942,0.19274075,1.2849948,6.693936,0.6287212,1.280048,435.31927
487,1,12.658499,1.8472149,3.2784984,27.166296,127.262184,2.8552918,3.4297855,0.46690667,1.8511462,4.478426,1.0618807,3.523884,766.64996
488,3,13.141618,1.9235524,2.711476,25.653856,118.50719,2.1345017,1.2987056,0.24039412,1.5679544,7.57089,0.5893442,1.3241758,463.556
489,1,13.308156,2.1585426,2.5461478,18.062294,102.12044,2.4793751,2.574905,0.29168126,1.6166983,4.200765,1.0821869,3.2236855,999.9812
490,2,12.511068,3.6655588,2.4800022,23.5755,92.096855,1.9454658,1.350881,0.5260331,1.3276016,4.097295,0.85819536,2.225073,511.76056
491,3,12.550314,3.3021848,2.3160803,19.439865,103.85726,1.336205,0.6276292,0.3615111,0.8840546,6.315197,0.6800015,1.6087368,625.45325
492,3,12.597824,1.2469969,2.1206272,16.532112,98.14765,1.989188,1.0252751,0.5947815,0.9363535,5.362044,0.91627747,1.4533089,519.50397
493,2,11.904003,1.5813354,2.2230432,18.445345,89.5754,2.9584556,2.322149,0.19303286,1.6524433,3.35492,1.09695,3.0204391,480.9993
494,2,13.100139,2.581548,3.018987,23.943823,113.00579,2.650174,2.3869264,0.451124,1.6608886,4.8816147,1.0105451,2.8074338,796.0948
495,2,12.487304,2.1122465,2.221942,21.235409,90.779854,1.4922034,1.3588645,0.4452373,1.3350247,3.2283094,0.889661,2.4362776,577.67816
496,1,14.090605,1.775431,2.3978605,16.450783,109.92402,3.0197577,3.2270377,0.2867996,1.956895,6.2760735,1.0446984,3.1197844,1239.413
497,3,12.960881,3.8178966,2.35118,20.074514,98.79781,1.599121,0.5550818,0.4588408,1.0265999,8.8214445,0.58512,1.6171302,665.35724
498,1,13.618389,1.9262315,2.269642,16.443138,103.19029,2.5972903,2.7736316,0.28259665,1.8331122,4.6146007,1.0296415,3.3702078,1037.842
499,3,13.094105,3.7945561,2.369459,20.958021,90.394646,1.6316944,0.51557773,0.4988442,0.8247733,6.78998,0.675101,1.568991,571.2094
500,2,11.886946,1.1973622,1.9957948,18.151758,84.84285,2.2763584,2.0192132,0.31202027,1.4465853,2.4503639,1.290144,2.8197508,345.08957
501,2,13.740571,2.1232119,2.455326,17.479301,104.90155,2.3774493,2.318274,0.34618,1.6597009,6.675626,0.97711056,2.6393552,1071.8579
502,1,14.308029,2.1407883,2.409785,14.371197,107.53243,3.2610939,3.5336864,0.28817874,2.3052955,6.438358,1.062848,3.12368,1322.2788
503,3,13.274605,4.078502,2.5078366,23.809563,96.07443,1.6933533,0.5288636,0.5341953,1.2685943,9.414752,0.54414934,1.4242394,668.8631
504,2,12.07659,1.4755281,2.1317618,18.298937,87.218925,2.9268827,2.5078418,0.21784551,1.601538,3.4585853,1.1405877,2.9557414,452.7484
505,2,13.188904,1.6437663,2.4605281,19.141876,113.58197,2.4130025,2.2081032,0.25063306,2.0611885,4.349542,0.96430445,2.3503032,761.193
506,3,12.92727,2.559256,2.2990594,21.048244,101.30894,1.4017451,1.1076715,0.29726654,0.9877656,4.841495,0.7710103,1.6952223,617.6791
507,2,11.295731,3.1644506,1.7366875,21.527124,157.04399,3.422172,2.4208612,0.21865395,4.28731,1.158362,0.9514207,2.9679742,855.0279
508,3,12.892448,3.3117473,2.2963903,19.738596,94.66824,1.5255891,0.64528054,0.43003315,1.0688,6.7051015,0.7173393,1.8808187,596.75824
509,2,12.071274,1.889425,2.286704,21.798796,81.55498,1.8621132,1.5483847,0.46262482,1.3777494,2.7017698,0.9883387,2.8088117,502.18118
510,2,12.369196,1.91478,2.2538786,21.144596,100.04672,1.371831,1.263423,0.39590198,1.2717856,3.2776551,0.9125495,2.239347,613.8656
511,2,12.36017,1.7119974,2.2140834,21.112215,80.615944,1.7292416,1.5891203,0.46317753,1.4698722,3.0080128,0.9890356,2.6838498,478.59134
512,2,12.41309,1.5172341,2.2227738,18.274296,103.41456,2.7296917,2.3134625,0.20270334,1.9818016,3.5807476,1.0687051,2.9602566,748.0032
513,3,13.045429,3.673502,2.6438384,25.150316,93.54295,1.845518,0.5430191,0.54722816,1.1562486,8.660692,0.58519614,1.5557806,695.4357
514,3,13.298088,3.7393637,2.4136922,21.313448,96.21051,1.6300462,0.4903086,0.48575827,1.137937,9.153645,0.58971554,1.4816341,678.83734
515,2,12.106124,1.1754643,2.04246,17.873463,84.33757,2.9355772,2.518626,0.26430959,1.7051045,3.4429758,1.2805344,2.8487346,396.90564
516,3,12.902509,3.924231,2.301776,20.465044,103.64511,1.2338712,0.5648163,0.37023497,0.8936923,7.5370793,0.6171979,1.5532092,610.1052
517,3,12.556226,1.8898686,2.2404099,17.874939,97.871284,1.636589,0.6378495,0.5152711,0.88001543,5.821458,0.7410812,1.5136102,578.6741
518,1,13.660586,1.8175745,2.298666,16.669287,102.65191,2.556371,2.6897547,0.2808906,1.7482537,4.537644,1.0561823,3.2828171,1072.1702
519,3,13.140429,4.469449,2.4198043,21.488087,87.82317,1.5385921,0.42831883,0.510983,0.8819182,7.1496873,0.62764674,1.5616708,580.5826
520,3,12.758235,3.6082714,2.3223274,19.765358,105.35541,1.4668311,0.68305534,0.37882993,1.0426506,8.475938,0.6008269,1.5613366,657.66516
521,3,12.729224,3.572771,2.3548222,19.990597,101.35255,1.4227257,0.5968999,0.40058035,0.8823438,7.174476,0.66983396,1.6898843,632.82117
522,3,13.050178,4.4954147,2.4584272,22.507147,91.942696,1.7170602,0.60600907,0.52254975,1.2505075,7.9289126,0.6207993,1.6005121,631.19415
523,1,13.426081,1.8732427,2.4514585,17.121307,102.106415,2.517157,2.7057843,0.30313736,1.625589,4.397583,1.0797591,3.309684,1012.4762
524,3,13.68031,2.4419246,2.592795,21.882956,114.468834,2.1948996,1.7027556,0.36507314,1.7405579,9.096484,0.7532757,1.8997306,828.69727
525,2,11.929371,1.3239882,2.1936061,20.391144,103.09654,3.2141442,2.1963253,0.17659426,1.9878515,3.5731912,0.97414804,2.9358232,786.1487
526,2,11.952571,1.6655354,2.6982214,20.783802,106.73642,1.7874286,1.8476952,0.504739,1.0834844,3.0269299,1.4206985,2.4436593,397.9295
527,1,14.220613,1.982531,2.2782052,14.685172,106.60077,3.2973018,3.6353102,0.26317886,2.4598703,6.7972045,1.0396821,3.1875231,1286.2502
528,1,13.8436165,1.7704567,2.1705647,14.7483425,104.202415,2.716188,3.1606722,0.2721242,1.9269328,5.373645,1.0069786,3.3198106,1050.4191
529,2,13.971184,2.169437,2.4711714,18.476067,112.34148,2.673778,2.550066,0.33192033,1.9901527,8.112391,0.8806574,2.325446,993.6678
530,2,11.658261,2.3363404,2.8897328,26.674866,99.73133,2.0330873,2.1307807,0.53690785,1.2604231,3.4084496,1.2355943,2.9083638,522.0676
531,2,12.115112,1.9804384,2.1686306,19.874773,84.54305,2.3886976,2.0674887,0.32040375,1.5722136,2.3264854,1.1505238,3.0310009,391.93512
532,2,12.672193,1.6320248,2.1844401,20.006355,86.48266,2.1295552,2.11814,0.2634802,1.4937011,3.4411857,1.0077379,3.2032502,609.87885
533,2,11.905957,2.8556712,2.271378,19.587326,81.58572,3.1311145,3.024419,0.18985239,2.438445,3.481497,1.0252272,3.326233,351.63788
534,2,13.112445,1.1541004,1.8115742,15.8876295,92.2472,2.0265217,1.7717341,0.3130259,0.8869233,3.504975,1.1947218,2.333828,530.042
535,1,14.791092,1.5706384,2.3027885,11.232185,90.90022,3.0612113,3.8499074,0.3828481,2.89131,5.3267827,1.2176747,2.714549,1096.5656
536,3,12.693422,2.527618,2.4916625,22.35866,114.87855,1.3294458,1.1471417,0.2090912,1.0013254,6.5893927,0.6335482,1.4288146,497.89847
537,1,13.167859,2.2361312,2.539237,18.746439,97.68101,2.472736,2.4867954,0.3160226,1.4131052,3.8454506,1.0286038,3.0984995,849.1296
538,2,11.900667,1.713919,2.2369637,18.850925,89.38076,2.4544737,2.1013443,0.25399792,1.6297872,2.9877849,0.973786,3.1797936,517.024
539,2,12.364038,1.7096791,2.1690493,18.893923,90.84774,1.8815646,1.7010541,0.36749575,1.2721299,2.987163,1.0955642,2.455484,527.95105
540,1,13.07501,2.649173,2.9675217,23.807846,111.14501,2.6065319,2.435059,0.40198725,1.7456187,4.598516,0.993738,2.801246,732.8317
541,2,12.0268345,1.4674532,2.0618718,20.205633,80.67579,1.9998226,1.6762401,0.37090316,1.435993,2.5859244,1.0674288,2.8417869,461.07053
542,3,13.388055,5.389786,2.4642107,22.248463,89.73087,1.6092677,0.51779836,0.561162,1.0823094,8.309307,0.5430853,1.4942416,631.05145
543,2,12.184887,1.1728637,1.8419117,15.487906,88.469315,2.1042578,1.7785525,0.31192315,1.115832,3.1696498,1.2304764,2.3558493,432.46768
